N,P,K,temperature,humidity,ph,rainfall,soil_type,season,irrigation,crop_duration_days,label
73,33,34,27.660911,37.967514,5.26107,30.183251,red,Kharif,rainfed,81,bajra
67,33,34,28.400724,33.313701,5.012585,36.219042,loamy,Kharif,rainfed,70,bajra
90,50,48,38.571249,59.284768,7.006954,59.589357,sandy,Kharif,semi-irrigated,86,bajra
100,46,46,35.848175,58.151985,7.479219,54.100386,loamy,Kharif,semi-irrigated,81,bajra
96,50,50,35.720199,52.172018,7.383372,54.542394,loamy,Kharif,semi-irrigated,77,bajra
92,47,46,35.856965,53.008509,7.379997,55.067198,sandy,Kharif,semi-irrigated,73,bajra
90,44,50,40.0,57.825468,7.424055,55.217469,red,Kharif,rainfed,83,bajra
82,37,44,31.219475,48.993746,6.662871,52.895922,loamy,Kharif,rainfed,76,bajra
88,44,49,39.086237,52.677264,7.164742,53.73042,sandy,Kharif,semi-irrigated,79,bajra
88,48,46,39.186285,57.922781,7.628032,58.068034,sandy,Kharif,semi-irrigated,90,bajra
68,30,36,26.670372,36.724689,4.634641,33.717495,red,Kharif,semi-irrigated,80,bajra
68,35,36,29.599381,42.034096,6.413975,48.195011,loamy,Kharif,semi-irrigated,82,bajra
65,34,39,27.277454,32.774883,4.965239,35.697642,red,Kharif,rainfed,75,bajra
63,33,37,28.784322,31.678787,5.734355,35.306622,loamy,Kharif,rainfed,79,bajra
84,42,43,29.590719,45.960528,6.490221,37.443331,sandy,Kharif,semi-irrigated,81,bajra
91,45,50,35.417404,57.784251,7.259993,60.0,loamy,Kharif,semi-irrigated,86,bajra
89,33,37,29.584047,49.439745,6.675261,47.398471,loamy,Kharif,rainfed,70,bajra
70,36,36,25.687681,37.249302,4.720927,31.890381,red,Kharif,rainfed,82,bajra
100,43,48,35.746466,53.131666,7.780423,55.128272,loamy,Kharif,rainfed,84,bajra
67,32,36,28.951918,31.856489,5.328244,37.725066,red,Kharif,semi-irrigated,88,bajra
90,47,44,39.199307,56.570427,7.672845,50.747945,red,Kharif,semi-irrigated,81,bajra
99,46,47,35.892962,55.134925,7.682873,55.058286,sandy,Kharif,rainfed,88,bajra
87,36,43,33.893318,40.15391,6.048343,39.152663,red,Kharif,semi-irrigated,75,bajra
70,35,34,26.733523,38.953147,4.848875,38.993742,sandy,Kharif,semi-irrigated,83,bajra
97,50,50,36.844011,53.806464,7.867611,56.11075,red,Kharif,semi-irrigated,87,bajra
84,42,39,32.776408,38.26084,5.520779,36.340186,loamy,Kharif,rainfed,89,bajra
91,39,46,35.068178,48.258696,5.48438,44.447817,loamy,Kharif,rainfed,81,bajra
62,32,30,27.61985,35.609792,5.273137,32.038921,red,Kharif,rainfed,80,bajra
98,43,45,38.51172,53.772321,6.963748,53.901001,loamy,Kharif,rainfed,86,bajra
82,39,42,30.961934,41.662087,7.1288,49.393665,sandy,Kharif,rainfed,76,bajra
91,50,50,36.587488,57.28765,7.707999,58.51862,sandy,Kharif,semi-irrigated,85,bajra
62,31,34,28.213632,31.727301,4.548503,34.940842,loamy,Kharif,semi-irrigated,80,bajra
73,36,30,26.716163,31.854659,4.908729,30.221844,loamy,Kharif,rainfed,70,bajra
70,30,30,25.0,31.541006,5.556671,30.0,sandy,Kharif,rainfed,83,bajra
64,36,34,25.470376,36.738709,4.616916,37.186104,red,Kharif,semi-irrigated,72,bajra
84,47,39,30.535209,49.208456,6.490347,37.477875,loamy,Kharif,rainfed,81,bajra
86,41,39,28.995633,38.439481,6.657105,48.762363,sandy,Kharif,rainfed,76,bajra
69,32,32,28.12374,33.662104,5.493877,30.0,sandy,Kharif,rainfed,79,bajra
85,45,32,31.617773,45.837876,6.431447,48.939848,loamy,Kharif,semi-irrigated,81,bajra
89,50,44,36.620247,57.768442,7.684534,52.643706,sandy,Kharif,rainfed,72,bajra
93,47,45,39.758711,56.068182,7.317667,55.590863,red,Kharif,semi-irrigated,70,bajra
62,36,34,25.431021,38.38252,5.299906,37.966762,sandy,Kharif,semi-irrigated,89,bajra
92,50,41,35.421922,55.659124,8.0,52.545445,sandy,Kharif,semi-irrigated,79,bajra
96,46,49,38.429925,56.357544,7.37374,54.721274,sandy,Kharif,semi-irrigated,70,bajra
79,42,47,34.932974,44.928565,6.257288,43.012637,sandy,Kharif,rainfed,76,bajra
85,30,44,33.039547,48.915628,6.668404,46.651553,sandy,Kharif,semi-irrigated,74,bajra
75,40,36,34.161226,49.339927,6.157455,54.392201,sandy,Kharif,semi-irrigated,73,bajra
73,42,38,36.164075,50.286993,6.197096,44.853445,sandy,Kharif,rainfed,88,bajra
99,46,47,36.965436,58.270972,7.200328,51.163759,red,Kharif,semi-irrigated,75,bajra
79,44,42,33.648792,45.437749,6.091674,46.471097,loamy,Kharif,semi-irrigated,83,bajra
89,45,48,38.920709,58.57745,7.474418,52.73759,sandy,Kharif,rainfed,89,bajra
95,43,42,39.04376,54.549352,7.952614,60.0,loamy,Kharif,rainfed,83,bajra
78,41,41,31.816327,48.817106,5.844559,43.459584,loamy,Kharif,semi-irrigated,87,bajra
88,38,37,28.637795,40.363142,6.283062,44.206004,sandy,Kharif,semi-irrigated,83,bajra
75,39,46,33.134992,52.40282,6.539988,42.470699,sandy,Kharif,rainfed,74,bajra
87,37,42,31.962733,51.85657,5.960005,42.396192,sandy,Kharif,rainfed,90,bajra
83,41,35,33.799149,46.051721,5.669142,45.418102,red,Kharif,rainfed,70,bajra
60,36,32,28.948255,33.46934,4.871685,30.0,sandy,Kharif,rainfed,80,bajra
96,48,43,38.815108,59.977389,7.290957,56.926825,sandy,Kharif,rainfed,70,bajra
82,43,42,34.090177,44.24326,5.683619,43.122838,red,Kharif,rainfed,90,bajra
89,47,50,37.820202,54.550811,7.017019,56.536094,red,Kharif,semi-irrigated,78,bajra
76,43,45,29.450305,44.753859,6.854933,49.8772,loamy,Kharif,rainfed,74,bajra
94,43,45,38.622717,56.584792,7.188849,58.356467,loamy,Kharif,semi-irrigated,76,bajra
64,30,34,29.201914,37.479851,5.302448,33.280305,sandy,Kharif,rainfed,78,bajra
66,33,36,25.598143,35.656349,5.112248,39.50613,sandy,Kharif,rainfed,85,bajra
69,32,31,26.431414,33.040162,4.729047,33.746637,loamy,Kharif,rainfed,70,bajra
80,38,40,32.190128,38.378782,5.755563,44.087422,sandy,Kharif,rainfed,76,bajra
95,47,47,35.94527,56.882855,7.275741,55.692417,sandy,Kharif,semi-irrigated,90,bajra
81,38,36,36.703126,48.287658,7.042378,39.90281,sandy,Kharif,semi-irrigated,75,bajra
74,32,32,28.09985,32.967626,5.37958,30.99431,sandy,Kharif,rainfed,80,bajra
68,41,41,32.755708,36.322831,6.691281,38.578965,red,Kharif,semi-irrigated,70,bajra
98,50,47,38.010784,60.0,7.33592,60.0,red,Kharif,semi-irrigated,82,bajra
88,47,47,37.921866,55.317427,7.426972,56.757767,sandy,Kharif,semi-irrigated,80,bajra
83,37,38,30.823769,49.45162,5.586613,47.824258,red,Kharif,rainfed,78,bajra
94,46,46,36.369255,59.503545,7.416761,55.004817,loamy,Kharif,rainfed,80,bajra
66,33,34,27.381285,34.676084,5.468521,35.407746,sandy,Kharif,semi-irrigated,73,bajra
98,50,50,36.179298,60.0,7.831236,57.703735,loamy,Kharif,semi-irrigated,85,bajra
98,48,45,39.415307,50.439036,7.66759,53.371706,red,Kharif,rainfed,74,bajra
90,47,48,37.02667,54.379612,7.82242,60.0,sandy,Kharif,semi-irrigated,77,bajra
65,31,31,26.33855,36.843791,5.230424,30.568819,sandy,Kharif,rainfed,70,bajra
76,43,36,31.094962,47.568594,5.834669,41.651719,loamy,Kharif,semi-irrigated,81,bajra
98,46,47,37.253177,59.753711,7.864504,59.278994,loamy,Kharif,semi-irrigated,75,bajra
92,47,50,38.504963,57.334076,7.444261,56.008578,loamy,Kharif,rainfed,75,bajra
75,38,40,33.721585,44.173462,6.931377,42.706222,red,Kharif,rainfed,77,bajra
91,44,43,39.351839,57.032993,7.462605,52.08301,sandy,Kharif,rainfed,88,bajra
97,50,43,38.121367,50.483117,7.485787,53.19499,loamy,Kharif,semi-irrigated,79,bajra
93,45,43,39.320055,58.891892,7.284583,50.985246,sandy,Kharif,rainfed,84,bajra
96,44,49,38.543466,54.288566,7.439505,52.885219,loamy,Kharif,semi-irrigated,76,bajra
64,34,32,29.922656,31.713909,4.962313,31.497384,loamy,Kharif,semi-irrigated,89,bajra
89,41,34,29.169724,38.626134,6.793493,46.485924,red,Kharif,semi-irrigated,88,bajra
89,50,49,38.376867,58.43293,6.94625,50.855276,loamy,Kharif,rainfed,73,bajra
68,34,34,27.950218,40.816525,5.224339,30.0,red,Kharif,semi-irrigated,83,bajra
97,50,47,38.073324,55.303377,7.405108,51.881196,sandy,Kharif,rainfed,74,bajra
86,37,44,33.081849,44.993821,6.940734,38.839321,sandy,Kharif,semi-irrigated,81,bajra
79,39,44,31.691003,41.529641,6.485022,42.718299,sandy,Kharif,rainfed,78,bajra
81,46,38,34.643992,42.238528,6.956957,49.733121,loamy,Kharif,rainfed,88,bajra
78,41,43,31.403861,36.911547,6.837838,50.685551,sandy,Kharif,semi-irrigated,70,bajra
78,43,42,34.093236,44.235285,6.921567,45.104131,sandy,Kharif,rainfed,78,bajra
74,32,36,26.638214,32.857621,5.334782,36.602179,red,Kharif,semi-irrigated,79,bajra
91,49,50,40.0,54.612973,7.240827,55.468668,red,Kharif,rainfed,83,bajra
83,36,40,35.575767,43.8483,6.544222,42.949622,red,Kharif,rainfed,80,bajra
85,41,39,35.390516,39.277083,6.31858,48.112302,sandy,Kharif,semi-irrigated,90,bajra
76,36,42,36.767238,41.572357,6.45877,44.5567,loamy,Kharif,semi-irrigated,72,bajra
78,41,45,31.254722,39.635263,5.568442,40.440655,red,Kharif,semi-irrigated,78,bajra
91,50,49,36.399455,57.182281,7.102068,59.981937,sandy,Kharif,semi-irrigated,87,bajra
90,45,46,38.829864,50.304228,7.920395,55.788445,red,Kharif,rainfed,74,bajra
87,42,37,34.178914,42.966482,5.458067,47.862368,loamy,Kharif,rainfed,83,bajra
61,38,31,28.714024,31.410603,4.63044,36.528267,sandy,Kharif,rainfed,87,bajra
82,44,41,28.868026,48.034067,6.625387,41.993197,loamy,Kharif,rainfed,83,bajra
70,30,35,25.955227,37.542319,4.70424,30.0,red,Kharif,rainfed,77,bajra
77,41,47,36.117442,49.61832,6.001542,44.894108,sandy,Kharif,rainfed,78,bajra
89,44,39,32.264903,44.2942,6.170139,43.601854,sandy,Kharif,semi-irrigated,78,bajra
62,30,30,27.349133,37.398628,5.529505,34.129325,sandy,Kharif,rainfed,82,bajra
94,45,47,39.460829,56.337624,7.587057,55.071137,red,Kharif,semi-irrigated,90,bajra
78,47,44,34.774035,68.49033,7.626425,115.824865,loamy,Kharif,rainfed,96,ragi
75,48,49,33.245974,72.57776,7.151308,112.630347,red,Kharif,rainfed,116,ragi
66,41,48,25.854291,52.008218,6.826271,101.177084,red,Kharif,rainfed,90,ragi
72,44,47,33.965591,68.606545,7.901643,105.216058,loamy,Kharif,semi-irrigated,115,ragi
67,47,41,24.041181,61.878545,6.869088,93.899601,loamy,Kharif,rainfed,116,ragi
54,38,44,25.502327,59.841732,6.529244,85.790162,laterite,Kharif,semi-irrigated,111,ragi
44,32,34,23.811711,46.4768,5.061092,72.087457,laterite,Kharif,rainfed,106,ragi
43,30,30,20.064021,43.381816,5.399895,70.0,red,Kharif,rainfed,96,ragi
47,34,31,24.302111,45.529838,4.997034,82.111747,laterite,Kharif,rainfed,116,ragi
51,30,33,23.793456,51.52844,5.040954,70.792864,sandy,Kharif,semi-irrigated,117,ragi
52,46,39,29.941463,64.993227,6.365082,99.985816,loamy,Kharif,semi-irrigated,108,ragi
45,35,33,22.470137,45.441975,5.460036,75.27188,sandy,Kharif,rainfed,111,ragi
60,34,41,28.866452,50.281549,6.255075,102.622511,loamy,Kharif,semi-irrigated,102,ragi
47,36,30,21.38583,45.297761,4.978854,75.711819,laterite,Kharif,semi-irrigated,111,ragi
73,46,49,32.287525,68.733148,7.445552,119.919679,loamy,Kharif,rainfed,97,ragi
46,35,33,21.850992,45.132272,4.504027,81.185741,sandy,Kharif,rainfed,108,ragi
68,35,38,24.035355,62.249735,5.784837,96.022074,sandy,Kharif,semi-irrigated,114,ragi
77,49,47,31.711249,69.631047,7.779232,118.719496,sandy,Kharif,rainfed,110,ragi
49,32,34,23.999917,42.191371,4.682718,72.119457,sandy,Kharif,semi-irrigated,98,ragi
69,45,49,32.860694,68.690163,7.653476,110.461861,sandy,Kharif,semi-irrigated,117,ragi
46,35,36,20.867788,48.846808,4.604172,70.0,sandy,Kharif,rainfed,120,ragi
40,34,32,23.211815,42.666937,4.5,79.370991,red,Kharif,rainfed,96,ragi
60,37,37,29.292286,63.630593,6.420006,105.399916,red,Kharif,rainfed,91,ragi
67,37,40,29.819668,62.063941,5.650578,103.777169,sandy,Kharif,semi-irrigated,120,ragi
51,37,34,23.955504,44.012523,5.061537,82.881817,red,Kharif,rainfed,90,ragi
44,37,31,20.986936,45.674225,4.639117,81.326419,sandy,Kharif,rainfed,96,ragi
61,36,39,32.420153,52.959352,6.152724,87.716125,sandy,Kharif,semi-irrigated,119,ragi
66,43,50,33.659999,72.659937,7.595492,115.299833,red,Kharif,rainfed,101,ragi
47,33,32,23.963866,40.173253,5.255581,79.79323,sandy,Kharif,rainfed,116,ragi
52,30,32,20.929689,41.725926,5.002724,73.386819,red,Kharif,rainfed,94,ragi
48,33,35,22.116273,41.499813,5.082849,77.430473,laterite,Kharif,rainfed,101,ragi
50,34,38,22.51908,49.834133,5.448599,71.229504,laterite,Kharif,rainfed,111,ragi
70,46,42,32.200243,68.613784,7.157667,112.216593,loamy,Kharif,semi-irrigated,113,ragi
76,42,41,30.625055,71.239148,7.25696,110.760584,laterite,Kharif,rainfed,97,ragi
80,45,44,31.461208,74.5523,7.604882,106.688385,loamy,Kharif,rainfed,110,ragi
75,45,48,34.200432,72.231027,7.347197,117.60371,red,Kharif,semi-irrigated,92,ragi
80,48,50,33.122807,66.053574,7.723802,114.846425,laterite,Kharif,rainfed,99,ragi
66,43,40,24.111765,52.646019,6.759264,98.912547,laterite,Kharif,semi-irrigated,116,ragi
41,34,34,21.471151,42.248556,4.965967,85.306318,red,Kharif,rainfed,119,ragi
70,45,44,33.641373,66.866022,7.627581,111.492409,loamy,Kharif,semi-irrigated,116,ragi
60,44,41,24.882428,63.88206,5.413645,90.404347,laterite,Kharif,semi-irrigated,107,ragi
41,34,32,24.204968,40.0,5.089253,70.0,sandy,Kharif,rainfed,93,ragi
53,34,35,20.791817,44.83582,4.5,70.0,red,Kharif,rainfed,112,ragi
75,46,47,34.654961,74.589661,7.383722,115.467957,sandy,Kharif,semi-irrigated,106,ragi
69,45,48,31.586046,65.669465,7.566827,108.807579,sandy,Kharif,rainfed,111,ragi
55,32,31,20.687217,41.372155,5.419483,74.190446,sandy,Kharif,rainfed,114,ragi
45,36,31,23.639953,48.889532,4.918949,83.085893,sandy,Kharif,semi-irrigated,100,ragi
49,34,31,23.740292,49.25518,4.80718,84.178993,sandy,Kharif,rainfed,101,ragi
49,35,33,23.962021,44.301664,4.889912,79.585442,sandy,Kharif,rainfed,102,ragi
45,31,30,23.344478,47.521846,4.844895,87.288595,loamy,Kharif,rainfed,99,ragi
40,33,33,20.468932,49.706193,5.035521,72.384428,loamy,Kharif,semi-irrigated,115,ragi
51,34,31,24.023878,42.57392,5.570179,79.941269,laterite,Kharif,semi-irrigated,117,ragi
80,42,46,33.784488,73.726163,7.253404,113.988222,laterite,Kharif,rainfed,114,ragi
71,46,48,32.604645,62.857858,7.71056,107.910911,sandy,Kharif,rainfed,102,ragi
51,38,45,27.70982,49.859601,5.752201,106.725445,red,Kharif,semi-irrigated,115,ragi
53,43,38,26.179788,61.151191,5.507858,100.575518,loamy,Kharif,semi-irrigated,117,ragi
61,36,38,27.813825,62.508383,5.891056,96.436904,sandy,Kharif,semi-irrigated,105,ragi
43,31,31,22.971235,48.115826,5.457299,72.927919,laterite,Kharif,rainfed,114,ragi
68,45,44,32.447582,68.621714,7.532533,108.152648,sandy,Kharif,semi-irrigated,114,ragi
77,45,42,35.0,74.26595,7.857998,115.726208,red,Kharif,semi-irrigated,106,ragi
77,48,45,31.460237,73.42373,7.242264,107.858418,red,Kharif,rainfed,120,ragi
76,46,49,31.57846,71.373647,7.139781,113.71075,red,Kharif,rainfed,101,ragi
54,43,36,30.16255,55.484578,5.524145,95.485095,laterite,Kharif,rainfed,103,ragi
62,43,45,31.167218,58.151367,6.666815,97.346864,red,Kharif,semi-irrigated,92,ragi
72,47,46,30.384016,68.439278,7.556574,113.169575,sandy,Kharif,semi-irrigated,118,ragi
47,38,45,30.683937,56.75461,6.604523,99.214386,loamy,Kharif,rainfed,106,ragi
61,35,41,28.796234,53.385215,5.793814,97.996524,red,Kharif,rainfed,110,ragi
54,44,33,28.012712,57.383752,6.589476,94.778084,loamy,Kharif,semi-irrigated,96,ragi
46,35,34,21.351391,49.003756,5.51482,80.880092,laterite,Kharif,semi-irrigated,103,ragi
79,50,44,31.392062,71.451047,7.436607,108.279105,red,Kharif,rainfed,98,ragi
80,45,50,34.401643,69.597499,7.413619,108.494574,loamy,Kharif,rainfed,96,ragi
59,42,38,27.596412,50.86837,5.568757,99.07349,red,Kharif,rainfed,104,ragi
54,40,45,26.07081,50.839816,6.07608,88.432402,loamy,Kharif,semi-irrigated,106,ragi
40,32,36,21.808952,47.1733,5.30589,76.375407,sandy,Kharif,semi-irrigated,98,ragi
78,49,42,31.0198,73.32586,7.270205,108.504738,sandy,Kharif,rainfed,108,ragi
77,50,45,32.135402,72.857525,7.151181,109.831641,sandy,Kharif,rainfed,103,ragi
74,47,49,32.254875,66.193091,7.118953,109.619859,laterite,Kharif,semi-irrigated,99,ragi
53,30,35,21.95859,50.1894,4.868903,76.498864,laterite,Kharif,rainfed,117,ragi
48,30,33,21.510123,42.430013,4.984372,73.47536,red,Kharif,semi-irrigated,98,ragi
66,46,43,28.186327,58.372656,6.104775,99.73538,laterite,Kharif,rainfed,113,ragi
66,38,36,28.757909,62.993518,5.433195,103.706175,red,Kharif,semi-irrigated,118,ragi
69,50,47,31.285637,69.002523,7.801571,110.420572,red,Kharif,semi-irrigated,92,ragi
54,35,35,24.165405,43.827927,5.39283,83.326261,loamy,Kharif,rainfed,93,ragi
65,42,45,28.000248,59.294136,6.151471,101.466378,loamy,Kharif,semi-irrigated,113,ragi
46,41,35,24.313256,50.151289,6.134274,87.037791,laterite,Kharif,semi-irrigated,100,ragi
50,34,32,20.99513,45.896796,4.53172,74.343834,laterite,Kharif,semi-irrigated,100,ragi
75,48,48,30.452001,65.659061,7.851732,110.760683,red,Kharif,semi-irrigated,105,ragi
45,30,33,21.859825,45.595109,4.796426,79.151681,red,Kharif,semi-irrigated,106,ragi
63,43,39,24.543997,62.289543,6.551694,96.519244,sandy,Kharif,semi-irrigated,106,ragi
70,39,41,25.40796,50.096804,5.887138,100.946268,sandy,Kharif,semi-irrigated,91,ragi
51,30,32,20.634986,48.070764,4.563981,70.0,laterite,Kharif,rainfed,94,ragi
72,48,47,33.085184,73.409865,7.442435,108.709215,loamy,Kharif,rainfed,120,ragi
44,37,34,24.279055,45.97769,4.828268,73.794864,laterite,Kharif,semi-irrigated,110,ragi
42,36,35,23.422459,46.688108,5.370986,88.226316,red,Kharif,semi-irrigated,117,ragi
73,47,47,32.884327,68.333267,7.791177,116.975106,red,Kharif,rainfed,93,ragi
74,42,47,31.156483,65.927302,7.820184,115.132451,loamy,Kharif,semi-irrigated,107,ragi
51,45,41,25.403614,51.828767,6.008218,106.484494,red,Kharif,rainfed,117,ragi
76,50,46,30.743558,68.246253,7.208644,101.314813,red,Kharif,semi-irrigated,114,ragi
74,50,46,33.773521,69.226756,7.298809,114.080729,laterite,Kharif,semi-irrigated,120,ragi
57,44,42,26.896458,55.197916,5.477001,98.207682,laterite,Kharif,semi-irrigated,110,ragi
46,33,36,20.696282,50.241723,5.480847,81.506633,laterite,Kharif,rainfed,105,ragi
51,38,42,25.714989,57.804944,6.058584,97.443633,laterite,Kharif,rainfed,90,ragi
72,45,43,32.947467,69.204903,6.912973,117.624138,red,Kharif,semi-irrigated,115,ragi
51,39,45,30.089465,59.609638,6.956191,89.642349,red,Kharif,rainfed,115,ragi
57,42,43,25.436583,62.28992,6.639072,97.428992,red,Kharif,semi-irrigated,108,ragi
67,42,39,31.062118,64.844527,6.498453,99.839858,laterite,Kharif,rainfed,116,ragi
61,38,41,25.161362,62.904711,6.601973,105.199379,laterite,Kharif,semi-irrigated,120,ragi
57,43,42,29.13493,56.561821,6.896358,99.275922,red,Kharif,semi-irrigated,101,ragi
56,35,36,26.104758,60.061426,5.564077,105.987834,loamy,Kharif,semi-irrigated,98,ragi
54,42,39,28.098558,58.369312,6.538007,84.127921,sandy,Kharif,rainfed,100,ragi
73,39,46,33.941835,70.457211,7.868838,114.105069,laterite,Kharif,rainfed,115,ragi
70,36,43,31.684968,61.241607,6.785903,95.569501,red,Kharif,rainfed,120,ragi
49,31,34,22.387101,43.306041,4.894198,74.963287,sandy,Kharif,semi-irrigated,104,ragi
42,36,30,24.118596,44.747167,4.693718,72.695975,loamy,Kharif,semi-irrigated,120,ragi
64,36,37,25.567713,48.797409,6.160159,91.759013,red,Kharif,semi-irrigated,102,ragi
47,33,31,24.380293,43.052416,4.884229,81.050463,loamy,Kharif,rainfed,94,ragi
60,38,45,25.469522,64.117831,6.507185,98.732327,sandy,Kharif,semi-irrigated,90,ragi
60,35,42,25.645121,65.525582,6.908357,98.826556,red,Kharif,semi-irrigated,110,ragi
52,45,44,30.542024,63.233922,6.101657,102.747848,laterite,Kharif,rainfed,95,ragi
48,31,35,21.312802,47.186473,4.82514,72.162128,loamy,Kharif,rainfed,115,ragi
44,35,35,21.941002,45.685553,5.14783,78.736634,red,Kharif,semi-irrigated,117,ragi
47,33,35,20.327959,50.259871,5.19236,72.700975,loamy,Kharif,semi-irrigated,90,ragi
63,36,40,30.322201,61.440646,5.924252,105.793783,sandy,Kharif,rainfed,112,ragi
49,34,30,20.129242,46.490878,4.776343,78.53287,laterite,Kharif,rainfed,112,ragi
62,46,39,26.351493,55.021489,6.500578,93.807449,red,Kharif,semi-irrigated,115,ragi
54,42,34,29.45423,55.504361,6.93593,104.253995,loamy,Kharif,semi-irrigated,90,ragi
45,31,30,21.75794,40.036982,4.55076,75.108903,laterite,Kharif,semi-irrigated,95,ragi
51,38,38,23.982654,59.051824,6.924045,93.881794,sandy,Kharif,rainfed,104,ragi
67,49,46,33.639183,72.252304,7.813484,117.921295,red,Kharif,rainfed,91,ragi
78,44,47,31.970656,72.547366,7.910294,106.376025,sandy,Kharif,rainfed,114,ragi
55,40,44,23.778294,56.299697,5.771131,97.910949,sandy,Kharif,semi-irrigated,99,ragi
47,32,31,21.662771,43.287226,5.480708,76.945608,loamy,Kharif,semi-irrigated,108,ragi
58,40,39,24.471976,61.077904,6.660462,92.96598,sandy,Kharif,semi-irrigated,112,ragi
78,41,48,32.717229,72.696223,7.8241,116.204734,red,Kharif,semi-irrigated,102,ragi
73,48,45,34.029008,64.341184,7.02605,113.999866,sandy,Kharif,rainfed,106,ragi
52,48,42,27.429417,65.208013,5.645408,86.83816,red,Kharif,semi-irrigated,111,ragi
51,35,33,20.203156,48.966291,5.400352,77.627574,loamy,Kharif,rainfed,112,ragi
51,33,32,24.078464,40.141062,4.639186,70.753239,loamy,Kharif,rainfed,120,ragi
47,33,33,24.326849,46.212447,5.476254,79.280727,loamy,Kharif,semi-irrigated,101,ragi
78,50,48,33.367383,66.647606,7.116456,111.193366,laterite,Kharif,semi-irrigated,109,ragi
73,47,49,31.333026,74.302479,7.475596,118.301957,sandy,Kharif,rainfed,106,ragi
49,45,39,24.907403,50.383153,6.691574,92.737809,laterite,Kharif,semi-irrigated,107,ragi
73,48,49,33.550951,72.66605,7.393278,108.389558,sandy,Kharif,semi-irrigated,96,ragi
41,32,30,24.697856,50.178634,5.075532,81.325284,loamy,Kharif,semi-irrigated,92,ragi
